,Year,County,Morphine_equ,State,FIPS,Deaths,Year_Changed,Population,Deaths_PC,Morphine_Equivalents_PC
12398,2004.0,MITCHELL,0.0,GA,,0.0,Control,23849.0,0.0,0.0
12397,2004.0,MILLER,0.0,GA,,0.0,Control,6221.0,0.0,0.0
12396,2004.0,MERIWETHER,0.0,GA,,0.0,Control,22790.0,0.0,0.0
12395,2004.0,MARION,0.0,GA,,0.0,Control,7134.0,0.0,0.0
12394,2004.0,MADISON,0.0,GA,,0.0,Control,27196.0,0.0,0.0
12393,2004.0,MACON,0.0,GA,,0.0,Control,13990.0,0.0,0.0
12392,2004.0,MCINTOSH,0.0,GA,,0.0,Control,11095.0,0.0,0.0
12406,2004.0,OGLETHORPE,0.0,GA,,0.0,Control,13561.0,0.0,0.0
12407,2004.0,PEACH,0.0,GA,,0.0,Control,24533.0,0.0,0.0
12408,2004.0,PICKENS,0.0,GA,,0.0,Control,27798.0,0.0,0.0
12409,2004.0,PIERCE,0.0,GA,,0.0,Control,16702.0,0.0,0.0
12433,2004.0,TOWNS,0.0,GA,,0.0,Control,10116.0,0.0,0.0
12432,2004.0,TOOMBS,0.0,GA,,0.0,Control,26816.0,0.0,0.0
12431,2004.0,TIFT,0.0,GA,,0.0,Control,40204.0,0.0,0.0
12430,2004.0,THOMAS,0.0,GA,,0.0,Control,43866.0,0.0,0.0
12429,2004.0,TERRELL,0.0,GA,,0.0,Control,10932.0,0.0,0.0
12428,2004.0,TELFAIR,0.0,GA,,0.0,Control,13042.0,0.0,0.0
12427,2004.0,TAYLOR,0.0,GA,,0.0,Control,8929.0,0.0,0.0
12426,2004.0,TATTNALL,0.0,GA,,0.0,Control,23015.0,0.0,0.0
12425,2004.0,TALIAFERRO,0.0,GA,,0.0,Control,1887.0,0.0,0.0
12424,2004.0,TALBOT,0.0,GA,,0.0,Control,6610.0,0.0,0.0
12423,2004.0,SUMTER,0.0,GA,,0.0,Control,33106.0,0.0,0.0
12391,2004.0,MCDUFFIE,0.0,GA,,0.0,Control,21559.0,0.0,0.0
12422,2004.0,SAINT EWART,0.0,GA,,0.0,Control,4963.0,0.0,0.0
12420,2004.0,SEMINOLE,0.0,GA,,0.0,Control,9277.0,0.0,0.0
12419,2004.0,SCREVEN,0.0,GA,,0.0,Control,15409.0,0.0,0.0
12418,2004.0,SCHLEY,0.0,GA,,0.0,Control,4032.0,0.0,0.0
12417,2004.0,ROCKDALE,0.0,GA,,0.0,Control,76858.0,0.0,0.0
12416,2004.0,RANDOLPH,0.0,GA,,0.0,Control,7365.0,0.0,0.0
12415,2004.0,RABUN,0.0,GA,,0.0,Control,15943.0,0.0,0.0
12414,2004.0,QUITMAN,0.0,GA,,0.0,Control,2467.0,0.0,0.0
12413,2004.0,PUTNAM,0.0,GA,,0.0,Control,19738.0,0.0,0.0
12412,2004.0,PULASKI,0.0,GA,,0.0,Control,9796.0,0.0,0.0
12411,2004.0,POLK,0.0,GA,,0.0,Control,40128.0,0.0,0.0
12410,2004.0,PIKE,0.0,GA,,0.0,Control,15689.0,0.0,0.0
12421,2004.0,SAINT EPHENS,0.0,GA,,0.0,Control,25087.0,0.0,0.0
12390,2004.0,LUMPKIN,0.0,GA,,0.0,Control,23863.0,0.0,0.0
12389,2004.0,LOWNDES,0.0,GA,,0.0,Control,95865.0,0.0,0.0
12388,2004.0,LONG,0.0,GA,,0.0,Control,10919.0,0.0,0.0
12359,2004.0,FORSYTH,0.0,GA,,0.0,Control,131950.0,0.0,0.0
12358,2004.0,FLOYD,0.0,GA,,0.0,Control,94053.0,0.0,0.0
12357,2004.0,FAYETTE,0.0,GA,,0.0,Control,101200.0,0.0,0.0
12356,2004.0,FANNIN,0.0,GA,,0.0,Control,21659.0,0.0,0.0
12355,2004.0,EVANS,0.0,GA,,0.0,Control,11351.0,0.0,0.0
12354,2004.0,EMANUEL,0.0,GA,,0.0,Control,21999.0,0.0,0.0
12353,2004.0,ELBERT,0.0,GA,,0.0,Control,20842.0,0.0,0.0
12352,2004.0,EFFINGHAM,0.0,GA,,0.0,Control,44515.0,0.0,0.0
12351,2004.0,ECHOLS,0.0,GA,,0.0,Control,4111.0,0.0,0.0
12350,2004.0,EARLY,0.0,GA,,0.0,Control,12077.0,0.0,0.0
12349,2004.0,DOUGLAS,0.0,GA,,0.0,Control,107084.0,0.0,0.0
12360,2004.0,FRANKLIN,0.0,GA,,0.0,Control,21424.0,0.0,0.0
12348,2004.0,DOUGHERTY,0.0,GA,,0.0,Control,95222.0,0.0,0.0
12346,2004.0,DODGE,0.0,GA,,0.0,Control,19451.0,0.0,0.0
12345,2004.0,DECATUR,0.0,GA,,0.0,Control,28562.0,0.0,0.0
12344,2004.0,DAWSON,0.0,GA,,0.0,Control,19041.0,0.0,0.0
12343,2004.0,DADE,0.0,GA,,0.0,Control,15949.0,0.0,0.0
12342,2004.0,CRISP,0.0,GA,,0.0,Control,21982.0,0.0,0.0
12341,2004.0,CRAWFORD,0.0,GA,,0.0,Control,12876.0,0.0,0.0
12340,2004.0,COOK,0.0,GA,,0.0,Control,16178.0,0.0,0.0
12339,2004.0,COLUMBIA,0.0,GA,,0.0,Control,100554.0,0.0,0.0
12338,2004.0,COLQUITT,0.0,GA,,0.0,Control,43685.0,0.0,0.0
12337,2004.0,COFFEE,0.0,GA,,0.0,Control,39177.0,0.0,0.0
12336,2004.0,CLINCH,0.0,GA,,0.0,Control,6944.0,0.0,0.0
12347,2004.0,DOOLY,0.0,GA,,0.0,Control,11658.0,0.0,0.0
12334,2004.0,CLARKE,0.0,GA,,0.0,Control,105750.0,0.0,0.0
12361,2004.0,GILMER,0.0,GA,,0.0,Control,26670.0,0.0,0.0
12363,2004.0,GLYNN,0.0,GA,,0.0,Control,71047.0,0.0,0.0
12387,2004.0,LINCOLN,0.0,GA,,0.0,Control,8369.0,0.0,0.0
12386,2004.0,LIBERTY,0.0,GA,,0.0,Control,60493.0,0.0,0.0
12385,2004.0,LEE,0.0,GA,,0.0,Control,29987.0,0.0,0.0
12384,2004.0,LAURENS,0.0,GA,,0.0,Control,46494.0,0.0,0.0
12383,2004.0,LANIER,0.0,GA,,0.0,Control,7422.0,0.0,0.0
12382,2004.0,LAMAR,0.0,GA,,0.0,Control,16326.0,0.0,0.0
12381,2004.0,JONES,0.0,GA,,0.0,Control,26335.0,0.0,0.0
12380,2004.0,JOHNSON,0.0,GA,,0.0,Control,9623.0,0.0,0.0
12379,2004.0,JENKINS,0.0,GA,,0.0,Control,8660.0,0.0,0.0
12378,2004.0,JEFFERSON,0.0,GA,,0.0,Control,16972.0,0.0,0.0
12377,2004.0,JEFF DAVIS,0.0,GA,,0.0,Control,12880.0,0.0,0.0
12362,2004.0,GLASCOCK,0.0,GA,,0.0,Control,2668.0,0.0,0.0
12376,2004.0,JASPER,0.0,GA,,0.0,Control,12778.0,0.0,0.0
12374,2004.0,HOUSTON,0.0,GA,,0.0,Control,123773.0,0.0,0.0
12373,2004.0,HENRY,0.0,GA,,0.0,Control,158939.0,0.0,0.0
12372,2004.0,HEARD,0.0,GA,,0.0,Control,11266.0,0.0,0.0
12371,2004.0,HART,0.0,GA,,0.0,Control,23705.0,0.0,0.0
12370,2004.0,HARRIS,0.0,GA,,0.0,Control,26847.0,0.0,0.0
12369,2004.0,HARALSON,0.0,GA,,0.0,Control,27965.0,0.0,0.0
12368,2004.0,HANCOCK,0.0,GA,,0.0,Control,9832.0,0.0,0.0
12367,2004.0,HABERSHAM,0.0,GA,,0.0,Control,38948.0,0.0,0.0
12366,2004.0,GREENE,0.0,GA,,0.0,Control,15523.0,0.0,0.0
12365,2004.0,GRADY,0.0,GA,,0.0,Control,24238.0,0.0,0.0
12364,2004.0,GORDON,0.0,GA,,0.0,Control,48997.0,0.0,0.0
12375,2004.0,IRWIN,0.0,GA,,0.0,Control,9839.0,0.0,0.0
12329,2004.0,CAMDEN,0.0,GA,,0.0,Control,45082.0,0.0,0.0
3267,2004.0,MERCED,0.0,CA,,11.0,Control,236857.0,4.644152378861507e-05,0.0
13082,2004.0,BAKER,0.0,FL,,0.0,2010,23946.0,0.0,0.0
13474,2004.0,CUSTER,0.0,ID,,0.0,Control,4118.0,0.0,0.0
13475,2004.0,ELMORE,0.0,ID,,0.0,Control,28840.0,0.0,0.0
13476,2004.0,FRANKLIN,0.0,ID,,0.0,Control,12154.0,0.0,0.0
13477,2004.0,FREMONT,0.0,ID,,0.0,Control,12320.0,0.0,0.0
13478,2004.0,GEM,0.0,ID,,0.0,Control,15962.0,0.0,0.0
13479,2004.0,GOODING,0.0,ID,,0.0,Control,14398.0,0.0,0.0
13480,2004.0,IDAHO,0.0,ID,,0.0,Control,15622.0,0.0,0.0
13481,2004.0,JEFFERSON,0.0,ID,,0.0,Control,20827.0,0.0,0.0
13482,2004.0,JEROME,0.0,ID,,0.0,Control,19304.0,0.0,0.0
13483,2004.0,KOOTENAI,0.0,ID,,0.0,Control,122447.0,0.0,0.0
13484,2004.0,LATAH,0.0,ID,,0.0,Control,35036.0,0.0,0.0
13473,2004.0,CLEARWATER,0.0,ID,,0.0,Control,8382.0,0.0,0.0
13485,2004.0,LEMHI,0.0,ID,,0.0,Control,7840.0,0.0,0.0
13487,2004.0,LINCOLN,0.0,ID,,0.0,Control,4318.0,0.0,0.0
13488,2004.0,MADISON,0.0,ID,,0.0,Control,30226.0,0.0,0.0
13489,2004.0,MINIDOKA,0.0,ID,,0.0,Control,19189.0,0.0,0.0
13490,2004.0,NEZ PERCE,0.0,ID,,0.0,Control,37730.0,0.0,0.0
13491,2004.0,ONEIDA,0.0,ID,,0.0,Control,4146.0,0.0,0.0
13492,2004.0,OWYHEE,0.0,ID,,0.0,Control,11020.0,0.0,0.0
13493,2004.0,PAYETTE,0.0,ID,,0.0,Control,21577.0,0.0,0.0
13494,2004.0,POWER,0.0,ID,,0.0,Control,7717.0,0.0,0.0
13495,2004.0,SHOSHONE,0.0,ID,,0.0,Control,12882.0,0.0,0.0
13496,2004.0,TETON,0.0,ID,,0.0,Control,7208.0,0.0,0.0
13497,2004.0,TWIN FALLS,0.0,ID,,0.0,Control,68083.0,0.0,0.0
13486,2004.0,LEWIS,0.0,ID,,0.0,Control,3713.0,0.0,0.0
13498,2004.0,VALLEY,0.0,ID,,0.0,Control,7947.0,0.0,0.0
13472,2004.0,CLARK,0.0,ID,,0.0,Control,937.0,0.0,0.0
13470,2004.0,CARIBOU,0.0,ID,,0.0,Control,7224.0,0.0,0.0
10849,2004.0,LAMPASAS,0.0,TX,,0.0,2007,20632.0,0.0,0.0
10848,2004.0,LAMB,0.0,TX,,0.0,2007,14501.0,0.0,0.0
10847,2004.0,LAMAR,0.0,TX,,0.0,2007,49598.0,0.0,0.0
10846,2004.0,KNOX,0.0,TX,,0.0,2007,3889.0,0.0,0.0
10845,2004.0,KLEBERG,0.0,TX,,0.0,2007,30899.0,0.0,0.0
10844,2004.0,KINNEY,0.0,TX,,0.0,2007,3297.0,0.0,0.0
10843,2004.0,KING,0.0,TX,,0.0,2007,321.0,0.0,0.0
10842,2004.0,KIMBLE,0.0,TX,,0.0,2007,4547.0,0.0,0.0
10841,2004.0,KERR,0.0,TX,,0.0,2007,45943.0,0.0,0.0
10840,2004.0,KENT,0.0,TX,,0.0,2007,774.0,0.0,0.0
10839,2004.0,KENEDY,0.0,TX,,0.0,2007,407.0,0.0,0.0
13471,2004.0,CASSIA,0.0,ID,,0.0,Control,21381.0,0.0,0.0
13457,2004.0,ADAMS,0.0,ID,,0.0,Control,3503.0,0.0,0.0
13459,2004.0,BEAR LAKE,0.0,ID,,0.0,Control,6253.0,0.0,0.0
13460,2004.0,BENEWAH,0.0,ID,,0.0,Control,9017.0,0.0,0.0
13461,2004.0,BINGHAM,0.0,ID,,0.0,Control,43187.0,0.0,0.0
13462,2004.0,BLAINE,0.0,ID,,0.0,Control,21024.0,0.0,0.0
13463,2004.0,BOISE,0.0,ID,,0.0,Control,7379.0,0.0,0.0
13464,2004.0,BONNER,0.0,ID,,0.0,Control,39832.0,0.0,0.0
13465,2004.0,BONNEVILLE,0.0,ID,,0.0,Control,89733.0,0.0,0.0
13081,2004.0,ALACHUA,0.0,FL,,0.0,2010,222568.0,0.0,0.0
13467,2004.0,BUTTE,0.0,ID,,0.0,Control,2826.0,0.0,0.0
13468,2004.0,CAMAS,0.0,ID,,0.0,Control,1014.0,0.0,0.0
13469,2004.0,CANYON,0.0,ID,,0.0,Control,157883.0,0.0,0.0
13458,2004.0,BANNOCK,0.0,ID,,0.0,Control,77941.0,0.0,0.0
10850,2004.0,LA SALLE,0.0,TX,,0.0,2007,5928.0,0.0,0.0
13499,2004.0,WASHINGTON,0.0,ID,,0.0,Control,10039.0,0.0,0.0
10837,2004.0,KAUFMAN,0.0,TX,,0.0,2007,85447.0,0.0,0.0
10808,2004.0,HAMILTON,0.0,TX,,0.0,2007,8079.0,0.0,0.0
10807,2004.0,HALL,0.0,TX,,0.0,2007,3776.0,0.0,0.0
10806,2004.0,HALE,0.0,TX,,0.0,2007,36329.0,0.0,0.0
10805,2004.0,GUADALUPE,0.0,TX,,0.0,2007,99541.0,0.0,0.0
10804,2004.0,GRIMES,0.0,TX,,0.0,2007,25189.0,0.0,0.0
10803,2004.0,GREGG,0.0,TX,,0.0,2007,114827.0,0.0,0.0
10802,2004.0,GRAYSON,0.0,TX,,0.0,2007,115855.0,0.0,0.0
10801,2004.0,GRAY,0.0,TX,,0.0,2007,21393.0,0.0,0.0
10800,2004.0,GONZALES,0.0,TX,,0.0,2007,19331.0,0.0,0.0
10799,2004.0,GOLIAD,0.0,TX,,0.0,2007,7079.0,0.0,0.0
10798,2004.0,GLASSCOCK,0.0,TX,,0.0,2007,1328.0,0.0,0.0
10809,2004.0,HANSFORD,0.0,TX,,0.0,2007,5207.0,0.0,0.0
10797,2004.0,GILLESPIE,0.0,TX,,0.0,2007,22521.0,0.0,0.0
10795,2004.0,GAINES,0.0,TX,,0.0,2007,14534.0,0.0,0.0
10794,2004.0,FRIO,0.0,TX,,0.0,2007,16335.0,0.0,0.0
10793,2004.0,FREESTONE,0.0,TX,,0.0,2007,18656.0,0.0,0.0
10792,2004.0,FRANKLIN,0.0,TX,,0.0,2007,10069.0,0.0,0.0
10791,2004.0,FORT BEND,0.0,TX,,0.0,2007,442389.0,0.0,0.0
10790,2004.0,FOARD,0.0,TX,,0.0,2007,1545.0,0.0,0.0
10789,2004.0,FLOYD,0.0,TX,,0.0,2007,7314.0,0.0,0.0
10788,2004.0,FISHER,0.0,TX,,0.0,2007,4065.0,0.0,0.0
10787,2004.0,FAYETTE,0.0,TX,,0.0,2007,22430.0,0.0,0.0
10786,2004.0,FANNIN,0.0,TX,,0.0,2007,32588.0,0.0,0.0
10785,2004.0,FALLS,0.0,TX,,0.0,2007,17766.0,0.0,0.0
10796,2004.0,GARZA,0.0,TX,,0.0,2007,5101.0,0.0,0.0
10838,2004.0,KENDALL,0.0,TX,,0.0,2007,27342.0,0.0,0.0
10810,2004.0,HARDEMAN,0.0,TX,,0.0,2007,4378.0,0.0,0.0
10812,2004.0,HARRISON,0.0,TX,,0.0,2007,62924.0,0.0,0.0
10836,2004.0,KARNES,0.0,TX,,0.0,2007,15386.0,0.0,0.0
10835,2004.0,JONES,0.0,TX,,0.0,2007,20026.0,0.0,0.0
10834,2004.0,JOHNSON,0.0,TX,,0.0,2007,143231.0,0.0,0.0
10833,2004.0,JIM WELLS,0.0,TX,,0.0,2007,40811.0,0.0,0.0
10832,2004.0,JIM HOGG,0.0,TX,,0.0,2007,5047.0,0.0,0.0
10831,2004.0,JEFF DAVIS,0.0,TX,,0.0,2007,2267.0,0.0,0.0
10830,2004.0,JASPER,0.0,TX,,0.0,2007,35617.0,0.0,0.0
10829,2004.0,JACKSON,0.0,TX,,0.0,2007,14357.0,0.0,0.0
10828,2004.0,JACK,0.0,TX,,0.0,2007,9008.0,0.0,0.0
10827,2004.0,IRION,0.0,TX,,0.0,2007,1729.0,0.0,0.0
10826,2004.0,HUTCHINSON,0.0,TX,,0.0,2007,22616.0,0.0,0.0
10811,2004.0,HARDIN,0.0,TX,,0.0,2007,50218.0,0.0,0.0
10825,2004.0,HUNT,0.0,TX,,0.0,2007,81688.0,0.0,0.0
10823,2004.0,HOWARD,0.0,TX,,0.0,2007,32804.0,0.0,0.0
10822,2004.0,HOUSTON,0.0,TX,,0.0,2007,23344.0,0.0,0.0
10821,2004.0,HOPKINS,0.0,TX,,0.0,2007,33121.0,0.0,0.0
10820,2004.0,HOOD,0.0,TX,,0.0,2007,46426.0,0.0,0.0
10819,2004.0,HOCKLEY,0.0,TX,,0.0,2007,22779.0,0.0,0.0
10818,2004.0,HILL,0.0,TX,,0.0,2007,35042.0,0.0,0.0
10817,2004.0,HENDERSON,0.0,TX,,0.0,2007,79287.0,0.0,0.0
10816,2004.0,HEMPHILL,0.0,TX,,0.0,2007,3368.0,0.0,0.0
10815,2004.0,HAYS,0.0,TX,,0.0,2007,119274.0,0.0,0.0
10814,2004.0,HASKELL,0.0,TX,,0.0,2007,5591.0,0.0,0.0
10813,2004.0,HARTLEY,0.0,TX,,0.0,2007,5490.0,0.0,0.0
10824,2004.0,HUDSPETH,0.0,TX,,0.0,2007,3280.0,0.0,0.0
10851,2004.0,LAVACA,0.0,TX,,0.0,2007,18931.0,0.0,0.0
10852,2004.0,LEE,0.0,TX,,0.0,2007,16494.0,0.0,0.0
10853,2004.0,LEON,0.0,TX,,0.0,2007,16077.0,0.0,0.0
13222,2004.0,POLK,0.0,OR,,0.0,Control,67871.0,0.0,0.0
13223,2004.0,SHERMAN,0.0,OR,,0.0,Control,1724.0,0.0,0.0
13224,2004.0,TILLAMOOK,0.0,OR,,0.0,Control,24918.0,0.0,0.0
13225,2004.0,UMATILLA,0.0,OR,,0.0,Control,73556.0,0.0,0.0
13226,2004.0,UNION,0.0,OR,,0.0,Control,24445.0,0.0,0.0
13227,2004.0,WALLOWA,0.0,OR,,0.0,Control,6976.0,0.0,0.0
13228,2004.0,WASCO,0.0,OR,,0.0,Control,23553.0,0.0,0.0
13229,2004.0,WHEELER,0.0,OR,,0.0,Control,1464.0,0.0,0.0
13230,2004.0,YAMHILL,0.0,OR,,0.0,Control,90599.0,0.0,0.0
10925,2004.0,TOM GREEN,0.0,TX,,0.0,2007,103809.0,0.0,0.0
10924,2004.0,TITUS,0.0,TX,,0.0,2007,29160.0,0.0,0.0
13221,2004.0,MORROW,0.0,OR,,0.0,Control,11692.0,0.0,0.0
10923,2004.0,THROCKMORTON,0.0,TX,,0.0,2007,1637.0,0.0,0.0
10921,2004.0,TERRELL,0.0,TX,,0.0,2007,970.0,0.0,0.0
10920,2004.0,SWISHER,0.0,TX,,0.0,2007,7874.0,0.0,0.0
10919,2004.0,SUTTON,0.0,TX,,0.0,2007,4133.0,0.0,0.0
10918,2004.0,SAINT ONEWALL,0.0,TX,,0.0,2007,1413.0,0.0,0.0
10917,2004.0,SAINT ERLING,0.0,TX,,0.0,2007,1325.0,0.0,0.0
10916,2004.0,SAINT EPHENS,0.0,TX,,0.0,2007,9513.0,0.0,0.0
10915,2004.0,SAINT ARR,0.0,TX,,0.0,2007,59661.0,0.0,0.0
10914,2004.0,SOMERVELL,0.0,TX,,0.0,2007,7460.0,0.0,0.0
10913,2004.0,SHERMAN,0.0,TX,,0.0,2007,3082.0,0.0,0.0
10912,2004.0,SHELBY,0.0,TX,,0.0,2007,26050.0,0.0,0.0
10911,2004.0,SHACKELFORD,0.0,TX,,0.0,2007,3205.0,0.0,0.0
10922,2004.0,TERRY,0.0,TX,,0.0,2007,12518.0,0.0,0.0
10910,2004.0,SCURRY,0.0,TX,,0.0,2007,16174.0,0.0,0.0
13220,2004.0,MALHEUR,0.0,OR,,0.0,Control,31326.0,0.0,0.0
13218,2004.0,LINCOLN,0.0,OR,,0.0,Control,45258.0,0.0,0.0
10932,2004.0,VAN ZANDT,0.0,TX,,0.0,2007,51936.0,0.0,0.0
10931,2004.0,VAL VERDE,0.0,TX,,0.0,2007,47446.0,0.0,0.0
10930,2004.0,UVALDE,0.0,TX,,0.0,2007,26663.0,0.0,0.0
10929,2004.0,UPTON,0.0,TX,,0.0,2007,3133.0,0.0,0.0
10928,2004.0,UPSHUR,0.0,TX,,0.0,2007,37284.0,0.0,0.0
10927,2004.0,TYLER,0.0,TX,,0.0,2007,20797.0,0.0,0.0
10926,2004.0,TRINITY,0.0,TX,,0.0,2007,14267.0,0.0,0.0
13201,2004.0,BAKER,0.0,OR,,0.0,Control,16465.0,0.0,0.0
13202,2004.0,BENTON,0.0,OR,,0.0,Control,78383.0,0.0,0.0
13203,2004.0,CLATSOP,0.0,OR,,0.0,Control,36300.0,0.0,0.0
13204,2004.0,COLUMBIA,0.0,OR,,0.0,Control,46998.0,0.0,0.0
13219,2004.0,LINN,0.0,OR,,0.0,Control,107219.0,0.0,0.0
13205,2004.0,COOS,0.0,OR,,0.0,Control,63825.0,0.0,0.0
13207,2004.0,CURRY,0.0,OR,,0.0,Control,22147.0,0.0,0.0
13208,2004.0,DESCHUTES,0.0,OR,,0.0,Control,134618.0,0.0,0.0
13209,2004.0,DOUGLAS,0.0,OR,,0.0,Control,103089.0,0.0,0.0
13210,2004.0,GILLIAM,0.0,OR,,0.0,Control,1825.0,0.0,0.0
13211,2004.0,GRANT,0.0,OR,,0.0,Control,7362.0,0.0,0.0
13212,2004.0,HARNEY,0.0,OR,,0.0,Control,7085.0,0.0,0.0
13213,2004.0,HOOD RIVER,0.0,OR,,0.0,Control,21084.0,0.0,0.0
13214,2004.0,JEFFERSON,0.0,OR,,0.0,Control,19824.0,0.0,0.0
13215,2004.0,JOSEPHINE,0.0,OR,,0.0,Control,79810.0,0.0,0.0
13216,2004.0,KLAMATH,0.0,OR,,0.0,Control,65268.0,0.0,0.0
13217,2004.0,LAKE,0.0,OR,,0.0,Control,7373.0,0.0,0.0
13206,2004.0,CROOK,0.0,OR,,0.0,Control,21429.0,0.0,0.0
10909,2004.0,SCHLEICHER,0.0,TX,,0.0,2007,2758.0,0.0,0.0
10908,2004.0,SAN SABA,0.0,TX,,0.0,2007,6114.0,0.0,0.0
10907,2004.0,SAN PATRICIO,0.0,TX,,0.0,2007,68329.0,0.0,0.0
10877,2004.0,MORRIS,0.0,TX,,0.0,2007,13008.0,0.0,0.0
10876,2004.0,MOORE,0.0,TX,,0.0,2007,20455.0,0.0,0.0
10875,2004.0,MONTAGUE,0.0,TX,,0.0,2007,19462.0,0.0,0.0
10874,2004.0,MITCHELL,0.0,TX,,0.0,2007,9357.0,0.0,0.0
10873,2004.0,MILLS,0.0,TX,,0.0,2007,5120.0,0.0,0.0
10872,2004.0,MILAM,0.0,TX,,0.0,2007,25320.0,0.0,0.0
10871,2004.0,MIDLAND,0.0,TX,,0.0,2007,120014.0,0.0,0.0
10870,2004.0,MENARD,0.0,TX,,0.0,2007,2282.0,0.0,0.0
10869,2004.0,MEDINA,0.0,TX,,0.0,2007,42312.0,0.0,0.0
10868,2004.0,MAVERICK,0.0,TX,,0.0,2007,50485.0,0.0,0.0
10867,2004.0,MATAGORDA,0.0,TX,,0.0,2007,38027.0,0.0,0.0
10878,2004.0,MOTLEY,0.0,TX,,0.0,2007,1293.0,0.0,0.0
10866,2004.0,MASON,0.0,TX,,0.0,2007,3832.0,0.0,0.0
10864,2004.0,MARION,0.0,TX,,0.0,2007,11042.0,0.0,0.0
10863,2004.0,MADISON,0.0,TX,,0.0,2007,13212.0,0.0,0.0
10862,2004.0,MCMULLEN,0.0,TX,,0.0,2007,838.0,0.0,0.0
10861,2004.0,MCCULLOCH,0.0,TX,,0.0,2007,8061.0,0.0,0.0
10860,2004.0,LYNN,0.0,TX,,0.0,2007,6185.0,0.0,0.0
10859,2004.0,LOVING,0.0,TX,,0.0,2007,51.0,0.0,0.0
10858,2004.0,LLANO,0.0,TX,,0.0,2007,18036.0,0.0,0.0
10857,2004.0,LIVE OAK,0.0,TX,,0.0,2007,11746.0,0.0,0.0
10856,2004.0,LIPSCOMB,0.0,TX,,0.0,2007,3063.0,0.0,0.0
10855,2004.0,LIMESTONE,0.0,TX,,0.0,2007,22785.0,0.0,0.0
10854,2004.0,LIBERTY,0.0,TX,,0.0,2007,74962.0,0.0,0.0
10865,2004.0,MARTIN,0.0,TX,,0.0,2007,4416.0,0.0,0.0
10879,2004.0,NACOGDOCHES,0.0,TX,,0.0,2007,60024.0,0.0,0.0
10880,2004.0,NAVARRO,0.0,TX,,0.0,2007,48215.0,0.0,0.0
10881,2004.0,NEWTON,0.0,TX,,0.0,2007,14303.0,0.0,0.0
10906,2004.0,SAN JACINTO,0.0,TX,,0.0,2007,24562.0,0.0,0.0
10905,2004.0,SAN AUGUSTINE,0.0,TX,,0.0,2007,8927.0,0.0,0.0
10904,2004.0,SABINE,0.0,TX,,0.0,2007,10361.0,0.0,0.0
10903,2004.0,RUSK,0.0,TX,,0.0,2007,47855.0,0.0,0.0
10902,2004.0,RUNNELS,0.0,TX,,0.0,2007,10910.0,0.0,0.0
10901,2004.0,ROCKWALL,0.0,TX,,0.0,2007,58422.0,0.0,0.0
10900,2004.0,ROBERTSON,0.0,TX,,0.0,2007,16010.0,0.0,0.0
10899,2004.0,ROBERTS,0.0,TX,,0.0,2007,827.0,0.0,0.0
10898,2004.0,REFUGIO,0.0,TX,,0.0,2007,7652.0,0.0,0.0
10897,2004.0,REEVES,0.0,TX,,0.0,2007,11828.0,0.0,0.0
10896,2004.0,RED RIVER,0.0,TX,,0.0,2007,13676.0,0.0,0.0
10895,2004.0,REAL,0.0,TX,,0.0,2007,3040.0,0.0,0.0
10894,2004.0,REAGAN,0.0,TX,,0.0,2007,3066.0,0.0,0.0
10893,2004.0,RANDALL,0.0,TX,,0.0,2007,108744.0,0.0,0.0
10892,2004.0,RAINS,0.0,TX,,0.0,2007,11020.0,0.0,0.0
10891,2004.0,PRESIDIO,0.0,TX,,0.0,2007,7603.0,0.0,0.0
10890,2004.0,POTTER,0.0,TX,,0.0,2007,118324.0,0.0,0.0
10889,2004.0,POLK,0.0,TX,,0.0,2007,46178.0,0.0,0.0
10888,2004.0,PECOS,0.0,TX,,0.0,2007,16028.0,0.0,0.0
10887,2004.0,PARMER,0.0,TX,,0.0,2007,9898.0,0.0,0.0
10886,2004.0,PANOLA,0.0,TX,,0.0,2007,22662.0,0.0,0.0
10885,2004.0,PALO PINTO,0.0,TX,,0.0,2007,27250.0,0.0,0.0
10884,2004.0,OLDHAM,0.0,TX,,0.0,2007,2141.0,0.0,0.0
10883,2004.0,OCHILTREE,0.0,TX,,0.0,2007,9139.0,0.0,0.0
10882,2004.0,NOLAN,0.0,TX,,0.0,2007,15057.0,0.0,0.0
10784,2004.0,ERATH,0.0,TX,,0.0,2007,33883.0,0.0,0.0
10783,2004.0,ELLIS,0.0,TX,,0.0,2007,128631.0,0.0,0.0
10782,2004.0,EDWARDS,0.0,TX,,0.0,2007,1998.0,0.0,0.0
10781,2004.0,EASTLAND,0.0,TX,,0.0,2007,18402.0,0.0,0.0
27176,2004.0,ROCKINGHAM,0.0,NC,,0.0,,92253.0,0.0,0.0
27177,2004.0,RUTHERFORD,0.0,NC,,0.0,,63543.0,0.0,0.0
27178,2004.0,SAMPSON,0.0,NC,,0.0,,62304.0,0.0,0.0
27179,2004.0,SCOTLAND,0.0,NC,,0.0,,37077.0,0.0,0.0
27180,2004.0,SAINT ANLY,0.0,NC,,0.0,,58721.0,0.0,0.0
27181,2004.0,SAINT OKES,0.0,NC,,0.0,,45449.0,0.0,0.0
27182,2004.0,SURRY,0.0,NC,,0.0,,72188.0,0.0,0.0
27183,2004.0,SWAIN,0.0,NC,,0.0,,13103.0,0.0,0.0
