YEAR,STATE,,COUNTY,POPULATION
2007,South Carolina,,Beaufort,147970
2007,South Carolina,,Berkeley,163455
2007,South Carolina,,Calhoun,14778
2007,South Carolina,,Charleston,344506
2007,South Carolina,,Cherokee,54151
2007,South Carolina,,Chester,32645
2007,South Carolina,,Chesterfield,42901
2007,South Carolina,,Clarendon,32704
2007,South Carolina,,Colleton,39146
2007,South Carolina,,Darlington,66751
2007,South Carolina,,Dillon,30735
2007,South Carolina,,Dorchester,124023
2007,South Carolina,,Edgefield,25417
2007,South Carolina,,Fairfield,23298
2007,South Carolina,,Florence,132276
2007,South Carolina,,Georgetown,60354
2007,South Carolina,,Greenville,431215
2007,South Carolina,,Greenwood,68438
2007,South Carolina,,Hampton,21089
2007,South Carolina,,Horry,250904
2007,South Carolina,,Jasper,22211
2007,South Carolina,,Kershaw,58456
2007,South Carolina,,Lancaster,73498
2007,South Carolina,,Laurens,69626
2007,South Carolina,,Lee,20119
2007,South Carolina,,Lexington,243973
2007,South Carolina,,McCormick,10076
2007,South Carolina,,Marion,34062
2007,South Carolina,,Marlboro,28911
2007,South Carolina,,Newberry,38104
2007,South Carolina,,Oconee,70687
2007,South Carolina,,Orangeburg,90615
2007,South Carolina,,Pickens,116113
2007,South Carolina,,Richland,360159
2007,South Carolina,,Saluda,18958
2007,South Carolina,,Spartanburg,276725
2007,South Carolina,,Sumter,104223
2007,South Carolina,,Union,27706
2007,South Carolina,,Williamsburg,35270
2007,South Carolina,,York,210624
2007,South Dakota,,Aurora,2865
2007,South Dakota,,Beadle,15760
2007,South Dakota,,Bennett,3407
2007,South Dakota,,Bon Homme,7013
2007,South Dakota,,Brookings,29517
2007,South Dakota,,Brown,35077
2007,South Dakota,,Brule,5165
2007,South Dakota,,Buffalo,2079
2007,South Dakota,,Butte,9480
2007,South Dakota,,Campbell,1390
2007,South Dakota,,Charles Mix,8960
2007,South Dakota,,Clark,3502
2007,South Dakota,,Clay,13458
2007,South Dakota,,Codington,26309
2007,South Dakota,,Corson,4177
2007,South Dakota,,Custer,7885
2007,South Dakota,,Davison,18967
2007,South Dakota,,Day,5647
2007,South Dakota,,Deuel,4202
2007,South Dakota,,Dewey,5988
2007,South Dakota,,Douglas,3043
2007,South Dakota,,Edmunds,3949
2007,South Dakota,,Fall River,7211
2007,South Dakota,,Faulk,2279
2007,South Dakota,,Grant,7154
2007,South Dakota,,Gregory,4052
2007,South Dakota,,Haakon,1813
2007,South Dakota,,Hamlin,5611
2007,South Dakota,,Hand,3263
2007,South Dakota,,Hanson,3584
2007,South Dakota,,Harding,1166
2007,South Dakota,,Hughes,16940
2007,South Dakota,,Hutchinson,7290
2007,South Dakota,,Hyde,1436
2007,South Dakota,,Jackson,2746
2007,South Dakota,,Jerauld,1959
2007,South Dakota,,Jones,1040
2007,South Dakota,,Kingsbury,5324
2007,South Dakota,,Lake,11494
2007,South Dakota,,Lawrence,23292
2007,South Dakota,,Lincoln,37750
2007,South Dakota,,Lyman,3881
2007,South Dakota,,McCook,5725
2007,South Dakota,,McPherson,2489
2007,South Dakota,,Marshall,4243
2007,South Dakota,,Meade,24082
2007,South Dakota,,Mellette,2049
2007,South Dakota,,Miner,2433
2007,South Dakota,,Minnehaha,176125
2007,South Dakota,,Moody,6512
2007,South Dakota,,Pennington,96517
2007,South Dakota,,Perkins,2929
2007,South Dakota,,Potter,2192
2007,South Dakota,,Roberts,9942
2007,South Dakota,,Sanborn,2453
2007,South Dakota,,Shannon,13606
2007,South Dakota,,Spink,6630
2007,South Dakota,,Stanley,2797
2007,South Dakota,,Sully,1413
2007,South Dakota,,Todd,10104
2007,South Dakota,,Tripp,5735
2007,South Dakota,,Turner,8361
2007,South Dakota,,Union,13983
2007,South Dakota,,Walworth,5271
2007,South Dakota,,Yankton,21710
2007,South Dakota,,Ziebach,2609
2007,Tennessee,,Anderson,73322
2007,Tennessee,,Bedford,44531
2007,Tennessee,,Benton,16152
2007,Tennessee,,Bledsoe,13056
2007,Tennessee,,Blount,119828
2007,Tennessee,,Bradley,95497
2007,Tennessee,,Campbell,40562
2007,Tennessee,,Cannon,13430
2007,Tennessee,,Carroll,28783
2007,Tennessee,,Carter,58938
2007,Tennessee,,Cheatham,39148
2007,Tennessee,,Chester,16078
2007,Tennessee,,Claiborne,31105
2007,Tennessee,,Clay,7923
2007,Tennessee,,Cocke,35393
2007,Tennessee,,Coffee,51739
2007,Tennessee,,Crockett,14403
2007,Tennessee,,Cumberland,53264
2007,Tennessee,,Davidson,621384
2007,Tennessee,,Decatur,11505
2007,Tennessee,,DeKalb,18588
2007,Tennessee,,Dickson,47411
2007,Tennessee,,Dyer,37680
2007,Tennessee,,Fayette,37218
2007,Tennessee,,Fentress,17406
2007,Tennessee,,Franklin,41190
2007,Tennessee,,Gibson,48435
2007,Tennessee,,Giles,29011
2007,Tennessee,,Grainger,22610
2007,Tennessee,,Greene,65855
2007,Tennessee,,Grundy,14311
2007,Tennessee,,Hamblen,61950
2007,Tennessee,,Hamilton,331117
2007,Tennessee,,Hancock,6679
2007,Tennessee,,Hardeman,27805
2007,Tennessee,,Hardin,26149
2007,Tennessee,,Hawkins,57025
2007,Tennessee,,Haywood,19165
2007,Tennessee,,Henderson,26759
2007,Tennessee,,Henry,31517
2007,Tennessee,,Hickman,23784
2007,Tennessee,,Houston,8053
2007,Tennessee,,Humphreys,18258
2007,Tennessee,,Jackson,10850
2007,Tennessee,,Jefferson,50419
2007,Tennessee,,Johnson,18074
2007,Tennessee,,Knox,424716
2007,Tennessee,,Lake,7412
2007,Tennessee,,Lauderdale,26599
2007,Tennessee,,Lawrence,40884
2007,Tennessee,,Lewis,11528
2007,Tennessee,,Lincoln,32733
2007,Tennessee,,Loudon,45346
2007,Tennessee,,McMinn,52115
2007,Tennessee,,McNairy,25398
2007,Tennessee,,Macon,21695
2007,Tennessee,,Madison,96616
2007,Tennessee,,Marion,28019
2007,Tennessee,,Marshall,29382
2007,Tennessee,,Maury,80420
2007,Tennessee,,Meigs,11704
2007,Tennessee,,Monroe,44815
2007,Tennessee,,Montgomery,154860
2007,Tennessee,,Moore,6043
2007,Tennessee,,Morgan,19585
2007,Tennessee,,Obion,31575
2007,Tennessee,,Overton,20943
2007,Tennessee,,Perry,7678
2007,Tennessee,,Pickett,4791
2007,Tennessee,,Polk,15726
2007,Tennessee,,Putnam,69933
2007,Tennessee,,Rhea,30565
2007,Tennessee,,Roane,53309
2007,Tennessee,,Robertson,63652
2007,Tennessee,,Rutherford,242005
2007,Tennessee,,Scott,21948
2007,Tennessee,,Sequatchie,13464
2007,Tennessee,,Sevier,83952
2007,Tennessee,,Shelby,919964
2007,Tennessee,,Smith,18857
2007,Tennessee,,Stewart,13037
2007,Tennessee,,Sullivan,153500
2007,Tennessee,,Sumner,152578
2007,Tennessee,,Tipton,57719
2007,Tennessee,,Trousdale,7709
2007,Tennessee,,Unicoi,17702
2007,Tennessee,,Union,18931
2007,Tennessee,,Van Buren,5428
2007,Tennessee,,Warren,39910
2007,Tennessee,,Washington,116717
2007,Tennessee,,Wayne,16575
2007,Tennessee,,Weakley,33231
2007,Tennessee,,White,24966
2007,Tennessee,,Williamson,166732
2007,Tennessee,,Wilson,106535
2007,Texas,,Anderson,56754
2007,Texas,,Andrews,13144
2007,Texas,,Angelina,82585
2007,Texas,,Aransas,24327
2007,Texas,,Archer,8894
2007,Texas,,Armstrong,2059
2007,Texas,,Atascosa,43594
2007,Texas,,Austin,26656
2007,Texas,,Bailey,6282
2007,Texas,,Bandera,20318
2007,Texas,,Bastrop,72184
2007,Texas,,Baylor,3860
2007,Texas,,Bee,32437
2007,Texas,,Bell,278342
2007,Texas,,Bexar,1588905
2007,Texas,,Blanco,8991
2007,Texas,,Borden,586
2007,Texas,,Bosque,17785
2007,Texas,,Bowie,91564
2007,Texas,,Brazoria,293106
2007,Texas,,Brazos,170562
2007,Texas,,Brewster,9176
2007,Texas,,Briscoe,1494
2007,Texas,,Brooks,7472
2007,Texas,,Brown,38229
2007,Texas,,Burleson,16560
2007,Texas,,Burnet,43777
2007,Texas,,Caldwell,36630
2007,Texas,,Calhoun,20296
2007,Texas,,Callahan,13309
2007,Texas,,Cameron,382703
2007,Texas,,Camp,12518
2007,Texas,,Carson,6256
2007,Texas,,Cass,29350
2007,Texas,,Castro,7171
2007,Texas,,Chambers,28816
2007,Texas,,Cherokee,48118
2007,Texas,,Childress,7537
2007,Texas,,Clay,11116
2007,Texas,,Cochran,3087
2007,Texas,,Coke,3388
2007,Texas,,Coleman,8492
2007,Texas,,Collin,732986
2007,Texas,,Collingsworth,2969
2007,Texas,,Colorado,20523
2007,Texas,,Comal,105234
2007,Texas,,Comanche,13471
2007,Texas,,Concho,3584
2007,Texas,,Cooke,38422
2007,Texas,,Coryell,72605
2007,Texas,,Cottle,1542
2007,Texas,,Crane,3862
2007,Texas,,Crockett,3782
2007,Texas,,Crosby,6249
2007,Texas,,Culberson,2491
2007,Texas,,Dallam,6137
2007,Texas,,Dallas,2381873
2007,Texas,,Dawson,13806
2007,Texas,,Deaf Smith,18339
2007,Texas,,Delta,5371
2007,Texas,,Denton,615172
2007,Texas,,DeWitt,19719
2007,Texas,,Dickens,2471
2007,Texas,,Dimmit,9764
2007,Texas,,Donley,3826
2007,Texas,,Duval,12146
2007,Texas,,Eastland,18325
2007,Texas,,Ector,128874
2007,Texas,,Edwards,1928
2007,Texas,,Ellis,142809
2007,Texas,,El Paso,727828
2007,Texas,,Erath,35482
2007,Texas,,Falls,16857
2007,Texas,,Fannin,32872
2007,Texas,,Fayette,22566
2007,Texas,,Fisher,3948
2007,Texas,,Floyd,6640
2007,Texas,,Foard,1398
2007,Texas,,Fort Bend,508260
2007,Texas,,Franklin,11028
2007,Texas,,Freestone,18820
2007,Texas,,Frio,16104
2007,Texas,,Gaines,14807
2007,Texas,,Galveston,283540
2007,Texas,,Garza,4744
2007,Texas,,Gillespie,23484
2007,Texas,,Glasscock,1162
2007,Texas,,Goliad,7001
2007,Texas,,Gonzales,19372
2007,Texas,,Gray,21830
2007,Texas,,Grayson,118191
2007,Texas,,Gregg,116938
2007,Texas,,Grimes,25752
2007,Texas,,Guadalupe,112581
2007,Texas,,Hale,35646
2007,Texas,,Hall,3410
2007,Texas,,Hamilton,8073
2007,Texas,,Hansford,5202
2007,Texas,,Hardeman,4126
2007,Texas,,Hardin,51741
2007,Texas,,Harris,3909239
2007,Texas,,Harrison,63299
2007,Texas,,Hartley,5202
2007,Texas,,Haskell,5147
2007,Texas,,Hays,142000
2007,Texas,,Hemphill,3307
2007,Texas,,Henderson,78813
2007,Texas,,Hidalgo,701862
2007,Texas,,Hill,35223
2007,Texas,,Hockley,22224
2007,Texas,,Hood,49376
2007,Texas,,Hopkins,34023
2007,Texas,,Houston,22668
2007,Texas,,Howard,32167
2007,Texas,,Hudspeth,3202
2007,Texas,,Hunt,82398
2007,Texas,,Hutchinson,21716
2007,Texas,,Irion,1728
2007,Texas,,Jack,8690
2007,Texas,,Jackson,14002
2007,Texas,,Jasper,34329
2007,Texas,,Jeff Davis,2210
2007,Texas,,Jefferson,241488
2007,Texas,,Jim Hogg,4900
2007,Texas,,Jim Wells,41055
2007,Texas,,Johnson,149540
2007,Texas,,Jones,19154
2007,Texas,,Karnes,15050
2007,Texas,,Kaufman,96603
2007,Texas,,Kendall,31229
2007,Texas,,Kenedy,387
